gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_0935	mmp_935	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0935	Background_Genome	-0.2378	2.3017e-02	5.1053e-02	NO
MMAR_0973	mmp_973	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0973	Background_Genome	-0.2592	2.3161e-02	5.1279e-02	NO
MMAR_0373	mmp_373	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0373	Background_Genome	0.1410	2.3254e-02	5.1391e-02	NO
MMAR_0499	mmp_499	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0499	Background_Genome	-0.2055	2.3666e-02	5.2155e-02	NO
MMAR_0777	mmp_777	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0777	Background_Genome	-0.1603	2.3699e-02	5.2155e-02	NO
MMAR_0893	mmp_893	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0893	Background_Genome	-0.1791	2.3730e-02	5.2155e-02	NO
MMAR_0302	mmp_302	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0302	Background_Genome	-0.2682	2.4060e-02	5.2783e-02	NO
MMAR_0203	mmp_203	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0203	Background_Genome	-0.3131	2.4457e-02	5.3555e-02	NO
MMAR_0121	mmp_121	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0121	Background_Genome	-0.1473	2.4523e-02	5.3603e-02	NO
MMAR_0084	mmp_84	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0084	Background_Genome	0.2198	2.4619e-02	5.3715e-02	NO
MMAR_0267	mmp_267	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0267	Background_Genome	0.2036	2.4675e-02	5.3739e-02	NO
MMAR_0246	mmp_246	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0246	Background_Genome	0.1392	2.4913e-02	5.4114e-02	NO
MMAR_0609	mmp_609	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0609	Background_Genome	-0.1352	2.4937e-02	5.4114e-02	NO
MMAR_0686	mmp_686	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0686	Background_Genome	-0.1710	2.5445e-02	5.5098e-02	NO
MMAR_1173	mmp_1173	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1173	Background_Genome	0.4257	2.5483e-02	5.5098e-02	NO
MMAR_1162	mmp_1162	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1162	Background_Genome	-0.2363	2.5745e-02	5.5565e-02	NO
MMAR_0554	mmp_554	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0554	Background_Genome	-0.3323	2.6222e-02	5.6391e-02	NO
MMAR_0832	mmp_832	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0832	Background_Genome	0.1221	2.6189e-02	5.6391e-02	NO
MMAR_1105	mmp_1105	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1105	Background_Genome	0.2338	2.6636e-02	5.7179e-02	NO
MMAR_0312	mmp_312	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0312	Background_Genome	-0.2683	2.6968e-02	5.7788e-02	NO
MMAR_0342	mmp_342	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0342	Background_Genome	0.2213	2.7953e-02	5.9792e-02	NO
MMAR_5444	eccA1	ESX-1 ATPase EccA1	ESX_Secretion	-0.2436	2.8146e-02	6.0099e-02	NO
MMAR_0842	mmp_842	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0842	Background_Genome	-0.2695	2.8338e-02	6.0400e-02	NO
MMAR_0101	mmp_101	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0101	Background_Genome	0.1723	2.9623e-02	6.3029e-02	NO
MMAR_1075	mmp_1075	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1075	Background_Genome	-0.1977	2.9680e-02	6.3036e-02	NO
MMAR_0464	mmp_464	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0464	Background_Genome	0.1646	3.0269e-02	6.4175e-02	NO
MMAR_1062	mmp_1062	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1062	Background_Genome	0.1869	3.0672e-02	6.4915e-02	NO
MMAR_0913	mmp_913	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0913	Background_Genome	-0.2349	3.0849e-02	6.5175e-02	NO
MMAR_0529	mmp_529	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0529	Background_Genome	0.2343	3.0940e-02	6.5250e-02	NO
MMAR_0782	mmp_782	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0782	Background_Genome	0.1784	3.1255e-02	6.5800e-02	NO
MMAR_0199	mmp_199	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0199	Background_Genome	-0.1208	3.1349e-02	6.5883e-02	NO
MMAR_0330	mmp_330	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0330	Background_Genome	-0.2315	3.2018e-02	6.7170e-02	NO
MMAR_0764	mmp_764	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0764	Background_Genome	-0.2303	3.2746e-02	6.8578e-02	NO
MMAR_1048	mmp_1048	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1048	Background_Genome	0.2005	3.3726e-02	7.0506e-02	NO
MMAR_0173	mmp_173	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0173	Background_Genome	0.1490	3.3883e-02	7.0712e-02	NO
MMAR_0907	mmp_907	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0907	Background_Genome	0.1440	3.4140e-02	7.1125e-02	NO
MMAR_0111	mmp_111	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0111	Background_Genome	0.2247	3.4453e-02	7.1529e-02	NO
MMAR_0524	mmp_524	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0524	Background_Genome	0.2704	3.4409e-02	7.1529e-02	NO
MMAR_0219	mmp_219	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0219	Background_Genome	0.2090	3.5166e-02	7.2884e-02	NO
MMAR_0732	mmp_732	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0732	Background_Genome	0.1879	3.5670e-02	7.3799e-02	NO
MMAR_0648	mmp_648	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0648	Background_Genome	-0.1020	3.6048e-02	7.4454e-02	NO
MMAR_0277	mmp_277	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0277	Background_Genome	0.1329	3.6233e-02	7.4596e-02	NO
MMAR_0658	mmp_658	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0658	Background_Genome	0.1598	3.6241e-02	7.4596e-02	NO
MMAR_0749	mmp_749	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0749	Background_Genome	-0.2271	3.7300e-02	7.6645e-02	NO
MMAR_0939	mmp_939	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0939	Background_Genome	-0.2618	3.7488e-02	7.6899e-02	NO
MMAR_0826	mmp_826	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0826	Background_Genome	0.2000	3.8215e-02	7.8256e-02	NO
MMAR_0303	mmp_303	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0303	Background_Genome	0.2882	3.8803e-02	7.9191e-02	NO
MMAR_0733	mmp_733	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0733	Background_Genome	-0.2011	3.8753e-02	7.9191e-02	NO
MMAR_0748	mmp_748	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0748	Background_Genome	0.1209	3.9668e-02	8.0818e-02	NO
MMAR_0232	mmp_232	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0232	Background_Genome	0.2698	4.0391e-02	8.2150e-02	NO
MMAR_0341	mmp_341	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0341	Background_Genome	-0.1747	4.0476e-02	8.2184e-02	NO
MMAR_0140	mmp_140	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0140	Background_Genome	-0.1443	4.0713e-02	8.2518e-02	NO
MMAR_1101	mmp_1101	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1101	Background_Genome	0.2080	4.0778e-02	8.2518e-02	NO
MMAR_0644	mmp_644	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0644	Background_Genome	0.1870	4.0870e-02	8.2566e-02	NO
MMAR_0119	mmp_119	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0119	Background_Genome	-0.2395	4.2125e-02	8.4883e-02	NO
MMAR_0735	mmp_735	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0735	Background_Genome	-0.0945	4.2159e-02	8.4883e-02	NO
MMAR_0711	mmp_711	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0711	Background_Genome	0.2083	4.2772e-02	8.5975e-02	NO
MMAR_0106	mmp_106	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0106	Background_Genome	0.2239	4.2921e-02	8.5985e-02	NO
MMAR_0425	mmp_425	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0425	Background_Genome	-0.3459	4.2884e-02	8.5985e-02	NO
MMAR_0947	mmp_947	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0947	Background_Genome	-0.2669	4.3241e-02	8.6483e-02	NO
MMAR_0615	mmp_615	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0615	Background_Genome	-0.1926	4.3498e-02	8.6852e-02	NO
MMAR_2761	katG	Catalase-peroxidase KatG	Oxidative_Stress	0.1477	4.3739e-02	8.7043e-02	NO
MMAR_0849	mmp_849	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0849	Background_Genome	0.2682	4.3688e-02	8.7043e-02	NO
MMAR_0544	mmp_544	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0544	Background_Genome	-0.1453	4.4342e-02	8.8047e-02	NO
MMAR_0548	mmp_548	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0548	Background_Genome	-0.1880	4.4390e-02	8.8047e-02	NO
MMAR_0172	mmp_172	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0172	Background_Genome	0.2357	4.4586e-02	8.8289e-02	NO
MMAR_0236	mmp_236	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0236	Background_Genome	-0.1556	4.5189e-02	8.9335e-02	NO
MMAR_0604	mmp_604	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0604	Background_Genome	0.1708	4.5691e-02	9.0032e-02	NO
MMAR_0700	mmp_700	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0700	Background_Genome	-0.2302	4.5669e-02	9.0032e-02	NO
MMAR_0765	mmp_765	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0765	Background_Genome	0.0926	4.6387e-02	9.1253e-02	NO
MMAR_0698	mmp_698	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0698	Background_Genome	-0.1022	4.6950e-02	9.2210e-02	NO
MMAR_0244	mmp_244	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0244	Background_Genome	-0.1985	4.7147e-02	9.2445e-02	NO
MMAR_0791	mmp_791	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0791	Background_Genome	-0.1895	4.7786e-02	9.3545e-02	NO
MMAR_0350	mmp_350	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0350	Background_Genome	0.2062	4.8054e-02	9.3917e-02	NO
MMAR_0720	mmp_720	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0720	Background_Genome	-0.1753	4.8524e-02	9.4682e-02	NO
MMAR_0828	mmp_828	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0828	Background_Genome	-0.2272	4.8641e-02	9.4756e-02	NO
MMAR_0837	mmp_837	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0837	Background_Genome	0.1851	4.9021e-02	9.5340e-02	NO
MMAR_0067	mmp_67	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0067	Background_Genome	0.2766	5.0009e-02	9.7105e-02	NO
MMAR_0702	mmp_702	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0702	Background_Genome	-0.2564	5.0423e-02	9.7751e-02	NO
MMAR_0468	mmp_468	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0468	Background_Genome	0.1984	5.0527e-02	9.7795e-02	NO
MMAR_1178	mmp_1178	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1178	Background_Genome	-0.2743	5.0835e-02	9.8232e-02	NO
MMAR_1023	mmp_1023	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1023	Background_Genome	-0.1891	5.2042e-02	1.0040e-01	NO
MMAR_0070	mmp_70	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0070	Background_Genome	-0.3745	5.2163e-02	1.0047e-01	NO
MMAR_0089	mmp_89	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0089	Background_Genome	0.2219	5.2460e-02	1.0088e-01	NO
MMAR_0555	mmp_555	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0555	Background_Genome	-0.1538	5.3116e-02	1.0198e-01	NO
MMAR_4533	tgs1	Triacylglycerol synthase Tgs1 (lipid droplet dormancy)	DosR_Stress	0.2866	5.3242e-02	1.0206e-01	NO
MMAR_0446	mmp_446	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0446	Background_Genome	0.1335	5.3495e-02	1.0238e-01	NO
MMAR_0728	mmp_728	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0728	Background_Genome	-0.1811	5.7122e-02	1.0915e-01	NO
MMAR_1890	eno	Enolase Eno (glycolytic enzyme)	Downregulated_Metabolism	0.1595	5.9102e-02	1.1275e-01	NO
MMAR_0983	mmp_983	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0983	Background_Genome	-0.1130	6.0391e-02	1.1503e-01	NO
MMAR_0755	mmp_755	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0755	Background_Genome	0.2758	6.1996e-02	1.1790e-01	NO
MMAR_0441	mmp_441	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0441	Background_Genome	-0.1340	6.2234e-02	1.1817e-01	NO
MMAR_1037	mmp_1037	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1037	Background_Genome	0.2005	6.3059e-02	1.1954e-01	NO
MMAR_0802	mmp_802	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0802	Background_Genome	-0.1097	6.3296e-02	1.1980e-01	NO
MMAR_0958	mmp_958	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0958	Background_Genome	0.1680	6.3402e-02	1.1982e-01	NO
MMAR_1103	mmp_1103	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1103	Background_Genome	-0.1223	6.3593e-02	1.1999e-01	NO
MMAR_0724	mmp_724	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0724	Background_Genome	-0.2711	6.4503e-02	1.2151e-01	NO
MMAR_0152	mmp_152	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0152	Background_Genome	0.1586	6.5048e-02	1.2229e-01	NO
MMAR_0171	mmp_171	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0171	Background_Genome	-0.1204	6.5199e-02	1.2229e-01	NO
MMAR_0259	mmp_259	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0259	Background_Genome	0.2104	6.5221e-02	1.2229e-01	NO
MMAR_0575	mmp_575	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0575	Background_Genome	-0.1428	6.5930e-02	1.2343e-01	NO
MMAR_0541	mmp_541	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0541	Background_Genome	0.1068	6.6432e-02	1.2417e-01	NO
MMAR_0957	mmp_957	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0957	Background_Genome	-0.2283	6.8082e-02	1.2706e-01	NO
MMAR_0400	mmp_400	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0400	Background_Genome	0.0319	6.8379e-02	1.2741e-01	NO
MMAR_0328	mmp_328	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0328	Background_Genome	0.0644	6.8712e-02	1.2784e-01	NO
MMAR_0072	mmp_72	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0072	Background_Genome	0.1205	7.0074e-02	1.3017e-01	NO
MMAR_0761	mmp_761	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0761	Background_Genome	-0.1765	7.0220e-02	1.3024e-01	NO
MMAR_0523	mmp_523	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0523	Background_Genome	0.1684	7.0443e-02	1.3045e-01	NO
MMAR_1177	mmp_1177	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1177	Background_Genome	-0.1888	7.1207e-02	1.3166e-01	NO
MMAR_0869	mmp_869	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0869	Background_Genome	0.1667	7.1458e-02	1.3192e-01	NO
MMAR_0512	mmp_512	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0512	Background_Genome	-0.1828	7.1579e-02	1.3194e-01	NO
MMAR_0918	mmp_918	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0918	Background_Genome	0.2895	7.1706e-02	1.3197e-01	NO
MMAR_1537	kasA	Beta-ketoacyl-ACP synthase KasA (FAS-II elongation)	Cell_Wall_Lipids	-0.2377	7.2183e-02	1.3265e-01	NO
MMAR_0961	mmp_961	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0961	Background_Genome	0.2516	7.2453e-02	1.3294e-01	NO
MMAR_0890	mmp_890	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0890	Background_Genome	0.1317	7.2800e-02	1.3337e-01	NO
MMAR_1183	mmp_1183	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1183	Background_Genome	-0.1912	7.4706e-02	1.3666e-01	NO
MMAR_0207	mmp_207	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0207	Background_Genome	0.1198	7.5478e-02	1.3765e-01	NO
MMAR_0572	mmp_572	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0572	Background_Genome	0.1167	7.5414e-02	1.3765e-01	NO
MMAR_0491	mmp_491	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0491	Background_Genome	-0.2623	7.5859e-02	1.3793e-01	NO
MMAR_0944	mmp_944	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0944	Background_Genome	0.2567	7.5838e-02	1.3793e-01	NO
MMAR_0128	mmp_128	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0128	Background_Genome	0.0617	7.8516e-02	1.4238e-01	NO
MMAR_0933	mmp_933	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0933	Background_Genome	0.1059	7.8559e-02	1.4238e-01	NO
MMAR_0969	mmp_969	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0969	Background_Genome	0.2927	7.8666e-02	1.4238e-01	NO
MMAR_0292	mmp_292	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0292	Background_Genome	-0.2016	7.9207e-02	1.4299e-01	NO
MMAR_1195	mmp_1195	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1195	Background_Genome	0.1615	7.9239e-02	1.4299e-01	NO
MMAR_0781	mmp_781	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0781	Background_Genome	0.1993	8.0077e-02	1.4428e-01	NO
MMAR_0323	mmp_323	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0323	Background_Genome	-0.2147	8.0412e-02	1.4467e-01	NO
MMAR_0864	mmp_864	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0864	Background_Genome	-0.0762	8.1514e-02	1.4643e-01	NO
MMAR_0510	mmp_510	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0510	Background_Genome	0.0899	8.3902e-02	1.5050e-01	NO
MMAR_0317	mmp_317	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0317	Background_Genome	-0.1302	8.6729e-02	1.5534e-01	NO
MMAR_0527	mmp_527	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0527	Background_Genome	0.2410	8.7789e-02	1.5668e-01	NO
MMAR_0628	mmp_628	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0628	Background_Genome	0.1292	8.7870e-02	1.5668e-01	NO
MMAR_0759	mmp_759	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0759	Background_Genome	-0.2061	8.7670e-02	1.5668e-01	NO
MMAR_0430	mmp_430	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0430	Background_Genome	0.1352	8.8640e-02	1.5782e-01	NO
MMAR_0666	mmp_666	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0666	Background_Genome	0.2045	9.0037e-02	1.6007e-01	NO
MMAR_0126	mmp_126	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0126	Background_Genome	0.2430	9.0714e-02	1.6086e-01	NO
MMAR_0418	mmp_418	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0418	Background_Genome	0.2263	9.0750e-02	1.6086e-01	NO
MMAR_0137	mmp_137	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0137	Background_Genome	-0.1626	9.1269e-02	1.6130e-01	NO
MMAR_0774	mmp_774	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0774	Background_Genome	0.2467	9.1144e-02	1.6130e-01	NO
MMAR_0434	mmp_434	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0434	Background_Genome	-0.2115	9.1691e-02	1.6181e-01	NO
MMAR_0162	mmp_162	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0162	Background_Genome	-0.1757	9.1892e-02	1.6192e-01	NO
MMAR_0542	mmp_542	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0542	Background_Genome	-0.2666	9.2267e-02	1.6235e-01	NO
MMAR_0240	mmp_240	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0240	Background_Genome	0.1034	9.2806e-02	1.6298e-01	NO
MMAR_0314	mmp_314	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0314	Background_Genome	-0.0833	9.2898e-02	1.6298e-01	NO
MMAR_0308	mmp_308	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0308	Background_Genome	-0.1465	9.3040e-02	1.6299e-01	NO
MMAR_0443	mmp_443	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0443	Background_Genome	0.1161	9.3691e-02	1.6386e-01	NO
MMAR_0928	mmp_928	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0928	Background_Genome	0.0940	9.3808e-02	1.6386e-01	NO
MMAR_1151	mmp_1151	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1151	Background_Genome	-0.1367	9.4079e-02	1.6409e-01	NO
MMAR_1194	mmp_1194	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1194	Background_Genome	-0.1024	9.4473e-02	1.6454e-01	NO
MMAR_0231	mmp_231	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0231	Background_Genome	0.1943	9.6515e-02	1.6785e-01	NO
MMAR_0304	mmp_304	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0304	Background_Genome	0.2390	9.8458e-02	1.7098e-01	NO
MMAR_1013	mmp_1013	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1013	Background_Genome	-0.1319	9.8599e-02	1.7098e-01	NO
MMAR_0260	mmp_260	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0260	Background_Genome	0.1598	9.8790e-02	1.7107e-01	NO
MMAR_0208	mmp_208	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0208	Background_Genome	-0.1319	9.9467e-02	1.7199e-01	NO
MMAR_1301	rpoC	DNA-directed RNA polymerase beta' subunit	Housekeeping	-0.1610	9.9782e-02	1.7229e-01	NO
MMAR_0311	mmp_311	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0311	Background_Genome	0.1273	9.9966e-02	1.7236e-01	NO
MMAR_1042	mmp_1042	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1042	Background_Genome	0.2204	1.0020e-01	1.7250e-01	NO
MMAR_0180	mmp_180	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0180	Background_Genome	-0.0881	1.0101e-01	1.7366e-01	NO
MMAR_1172	mmp_1172	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1172	Background_Genome	-0.2171	1.0144e-01	1.7415e-01	NO
MMAR_0806	mmp_806	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0806	Background_Genome	-0.1615	1.0278e-01	1.7620e-01	NO
MMAR_1018	mmp_1018	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1018	Background_Genome	-0.0999	1.0364e-01	1.7741e-01	NO
MMAR_0932	mmp_932	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0932	Background_Genome	-0.0963	1.0439e-01	1.7844e-01	NO
MMAR_1058	mmp_1058	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1058	Background_Genome	-0.1451	1.0613e-01	1.8117e-01	NO
MMAR_0139	mmp_139	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0139	Background_Genome	-0.1981	1.0649e-01	1.8152e-01	NO
MMAR_0490	mmp_490	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0490	Background_Genome	0.1065	1.0806e-01	1.8393e-01	NO
MMAR_0621	mmp_621	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0621	Background_Genome	0.1466	1.0877e-01	1.8462e-01	NO
MMAR_0719	mmp_719	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0719	Background_Genome	-0.1037	1.0868e-01	1.8462e-01	NO
MMAR_1033	mmp_1033	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1033	Background_Genome	0.1960	1.0936e-01	1.8520e-01	NO
MMAR_1143	mmp_1143	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1143	Background_Genome	-0.1949	1.0942e-01	1.8520e-01	NO
MMAR_0909	mmp_909	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0909	Background_Genome	0.1556	1.1059e-01	1.8691e-01	NO
MMAR_0325	mmp_325	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0325	Background_Genome	-0.1243	1.1128e-01	1.8764e-01	NO
MMAR_0495	mmp_495	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0495	Background_Genome	0.2132	1.1133e-01	1.8764e-01	NO
MMAR_1102	mmp_1102	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1102	Background_Genome	-0.2421	1.1249e-01	1.8933e-01	NO
MMAR_0934	mmp_934	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0934	Background_Genome	-0.2437	1.1266e-01	1.8934e-01	NO
MMAR_1085	mmp_1085	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1085	Background_Genome	0.1752	1.1341e-01	1.9033e-01	NO
MMAR_0971	mmp_971	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0971	Background_Genome	0.2354	1.1465e-01	1.9215e-01	NO
MMAR_0543	mmp_543	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0543	Background_Genome	-0.2108	1.1687e-01	1.9533e-01	NO
MMAR_0820	mmp_820	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0820	Background_Genome	0.1571	1.1674e-01	1.9533e-01	NO
MMAR_0275	mmp_275	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0275	Background_Genome	-0.1580	1.1733e-01	1.9566e-01	NO
MMAR_1041	mmp_1041	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1041	Background_Genome	0.1128	1.1740e-01	1.9566e-01	NO
